Servo Motion,Servo Position,EMG Value,EMG Voltage,Flex Value
Finger Opening,157,452,2209.19,438
Finger Opening,156,369,1803.52,434
Finger Opening,155,473,2311.83,437
Finger Opening,154,567,2771.26,438
Finger Opening,153,559,2732.16,438
Finger Opening,152,558,2727.27,438
Finger Opening,151,594,2903.23,439
Finger Opening,150,639,3123.17,440
Finger Opening,149,558,2727.27,439
Finger Opening,148,678,3313.78,442
Finger Opening,147,614,3000.98,443
Finger Opening,146,546,2668.62,445
Finger Opening,145,484,2365.59,447
Finger Opening,144,376,1837.73,449
Finger Opening,143,343,1676.44,452
Finger Opening,142,390,1906.16,455
Finger Opening,141,347,1695.99,461
Finger Opening,140,465,2272.73,460
Finger Opening,139,409,1999.02,462
Finger Opening,138,365,1783.97,463
Finger Opening,137,326,1593.35,459
Finger Opening,136,345,1686.22,465
Finger Opening,135,434,2121.21,467
Finger Opening,134,450,2199.41,469
Finger Opening,133,662,3235.58,471
Finger Opening,132,722,3528.84,478
Finger Opening,131,601,2937.44,468
Finger Opening,130,477,2331.38,465
Finger Opening,129,505,2468.23,465
Finger Opening,128,443,2165.2,462
Finger Opening,127,522,2551.32,463
Finger Opening,126,669,3269.79,467
Finger Opening,125,620,3030.3,467
Finger Opening,124,566,2766.37,465
Finger Opening,123,461,2253.18,466
Finger Opening,122,637,3113.39,467
Finger Opening,121,795,3885.63,475
Finger Opening,120,710,3470.19,474
Finger Opening,119,648,3167.16,475
Finger Opening,118,642,3137.83,477
Finger Opening,117,790,3861.19,477
Finger Opening,116,984,4809.38,479
Finger Opening,115,984,4809.38,480
Finger Opening,114,984,4809.38,481
Finger Opening,113,984,4809.38,483
Finger Opening,112,984,4809.38,481
Finger Opening,111,984,4809.38,480
Finger Opening,110,984,4809.38,461
Finger Opening,109,984,4809.38,481
Finger Opening,108,984,4809.38,476
Finger Opening,107,984,4809.38,464
Finger Opening,106,984,4809.38,465
Finger Opening,105,984,4809.38,460
Finger Opening,104,945,4618.77,452
Finger Opening,103,804,3929.62,445
Finger Opening,102,620,3030.3,450
Finger Opening,101,609,2976.54,452
Finger Opening,100,510,2492.67,453
Finger Opening,99,385,1881.72,452
Finger Opening,98,551,2693.06,446
Finger Opening,97,441,2155.43,465
Finger Opening,96,371,1813.29,477
Finger Opening,95,354,1730.21,478
Finger Opening,94,324,1583.58,464
Finger Opening,93,458,2238.51,472
Finger Opening,92,361,1764.42,466
Finger Opening,91,406,1984.36,462
Finger Closing,90,352,1720.43,471
Finger Closing,90,456,2228.74,469
Finger Closing,91,437,2135.88,471
Finger Closing,92,616,3010.75,471
Finger Closing,93,525,2565.98,466
Finger Closing,94,405,1979.47,471
Finger Closing,95,388,1896.38,468
Finger Closing,96,337,1647.12,468
Finger Closing,97,503,2458.46,473
Finger Closing,98,594,2903.23,475
Finger Closing,99,676,3304.01,478
Finger Closing,100,648,3167.16,477
Finger Closing,101,716,3499.51,477
Finger Closing,102,684,3343.11,481
Finger Closing,103,831,4061.58,477
Finger Closing,104,771,3768.33,476
Finger Closing,105,839,4100.68,476
Finger Closing,106,913,4462.37,476
Finger Closing,107,748,3655.91,476
Finger Closing,108,661,3230.69,476
Finger Closing,109,567,2771.26,478
Finger Closing,110,633,3093.84,478
Finger Closing,111,763,3729.23,478
Finger Closing,112,675,3299.12,479
Finger Closing,113,569,2781.04,478
Finger Closing,114,776,3792.77,477
Finger Closing,115,985,4814.27,474
Finger Closing,116,985,4814.27,473
Finger Closing,117,985,4814.27,469
Finger Closing,118,984,4809.38,466
Finger Closing,119,963,4706.74,464
Finger Closing,120,791,3866.08,462
Finger Closing,121,781,3817.2,461
Finger Closing,122,698,3411.53,460
Finger Closing,123,984,4809.38,455
Finger Closing,124,984,4809.38,458
Finger Closing,125,985,4814.27,457
Finger Closing,126,913,4462.37,456
Finger Closing,127,819,4002.93,455
Finger Closing,128,984,4809.38,454
Finger Closing,129,985,4814.27,452
Finger Closing,130,985,4814.27,454
Finger Closing,131,985,4814.27,452
Finger Closing,132,984,4809.38,451
Finger Closing,133,984,4809.38,450
Finger Closing,134,984,4809.38,449
Finger Closing,135,984,4809.38,448
Finger Closing,136,889,4345.06,447
Finger Closing,137,677,3308.9,444
Finger Closing,138,580,2834.8,443
Finger Closing,139,494,2414.47,442
Finger Closing,140,468,2287.39,439
Finger Closing,141,637,3113.39,440
Finger Closing,142,861,4208.21,436
Finger Closing,143,985,4814.27,431
Finger Closing,144,985,4814.27,438
Finger Closing,145,985,4814.27,426
Finger Closing,146,959,4687.19,424
Finger Closing,147,859,4198.44,423
Finger Closing,148,759,3709.68,421
Finger Closing,149,712,3479.96,420
Finger Closing,150,601,2937.44,418
Finger Closing,151,547,2673.51,417
Finger Closing,152,522,2551.32,416
Finger Closing,153,531,2595.31,417
Finger Closing,154,477,2331.38,418
Finger Closing,155,585,2859.24,418
Finger Closing,156,736,3597.26,419
Finger Closing,157,853,4169.11,420
Finger Closing,158,927,4530.79,421
Finger Closing,159,916,4477.03,421
Finger Closing,160,879,4296.19,421
Finger Closing,161,833,4071.36,420
Finger Closing,162,698,3411.53,418
Finger Closing,163,571,2790.81,414
Finger Closing,164,462,2258.06,407
Finger Closing,165,399,1950.15,402
Finger Closing,166,303,1480.94,398
Finger Closing,167,326,1593.35,394
Finger Closing,168,319,1559.14,387
Finger Closing,169,336,1642.23,389
Finger Opening,170,340,1661.78,380
Finger Opening,170,483,2360.7,376
Finger Opening,169,604,2952.1,374
Finger Opening,168,666,3255.13,371
Finger Opening,167,663,3240.47,367
Finger Opening,166,514,2512.22,365
Finger Opening,165,396,1935.48,364
Finger Opening,164,315,1539.59,361
Finger Opening,163,519,2536.66,360
Finger Opening,162,526,2570.87,360
Finger Opening,161,682,3333.33,361
Finger Opening,160,521,2546.43,363
Finger Opening,159,418,2043.01,362
Finger Opening,158,485,2370.48,363
Finger Opening,157,567,2771.26,369
Finger Opening,156,616,3010.75,366
Finger Opening,155,583,2849.46,368
Finger Opening,154,488,2385.14,369
Finger Opening,153,429,2096.77,370
Finger Opening,152,451,2204.3,370
Finger Opening,151,523,2556.21,371
Finger Opening,150,498,2434.02,372
Finger Opening,149,467,2282.5,373
Finger Opening,148,433,2116.32,375
Finger Opening,147,461,2253.18,377
Finger Opening,146,595,2908.11,381
Finger Opening,145,722,3528.84,387
Finger Opening,144,848,4144.67,394
Finger Opening,143,950,4643.21,400
Finger Opening,142,984,4809.38,404
Finger Opening,141,984,4809.38,406
Finger Opening,140,984,4809.38,411
Finger Opening,139,984,4809.38,412
Finger Opening,138,984,4809.38,414
Finger Opening,137,984,4809.38,415
Finger Opening,136,985,4814.27,417
Finger Opening,135,985,4814.27,418
Finger Opening,134,985,4814.27,420
Finger Opening,133,922,4506.35,421
Finger Opening,132,947,4628.54,421
Finger Opening,131,919,4491.69,423
Finger Opening,130,908,4437.93,423
Finger Opening,129,975,4765.4,422
Finger Opening,128,887,4335.29,420
Finger Opening,127,884,4320.63,423
Finger Opening,126,965,4716.52,424
Finger Opening,125,984,4809.38,424
Finger Opening,124,984,4809.38,424
Finger Opening,123,984,4809.38,424
Finger Opening,122,820,4007.82,425
Finger Opening,121,985,4814.27,425
Finger Opening,120,985,4814.27,425
Finger Opening,119,985,4814.27,425
Finger Opening,118,985,4814.27,425
Finger Opening,117,912,4457.48,425
Finger Opening,116,828,4046.92,426
Finger Opening,115,984,4809.38,425
Finger Opening,114,984,4809.38,426
Finger Opening,113,984,4809.38,425
Finger Opening,112,984,4809.38,425
Finger Opening,111,984,4809.38,425
Finger Opening,110,984,4809.38,425
Finger Opening,109,984,4809.38,424
Finger Opening,108,985,4814.27,423
Finger Opening,107,985,4814.27,422
Finger Opening,106,985,4814.27,421
Finger Opening,105,985,4814.27,421
Finger Opening,104,984,4809.38,420
Finger Opening,103,985,4814.27,419
Finger Opening,102,911,4452.59,417
Finger Opening,101,690,3372.43,424
Finger Opening,100,579,2829.91,417
Finger Opening,99,540,2639.3,417
Finger Opening,98,466,2277.61,417
Finger Opening,97,413,2018.57,417
Finger Opening,96,415,2028.35,417
Finger Opening,95,359,1754.64,422
Finger Opening,94,567,2771.26,417
Finger Opening,93,971,4745.85,415
Finger Opening,92,985,4814.27,417
Finger Opening,91,985,4814.27,417
Finger Closing,90,985,4814.27,416
Finger Closing,90,984,4809.38,418
Finger Closing,91,894,4369.5,418
Finger Closing,92,775,3787.88,417
Finger Closing,93,734,3587.49,417
Finger Closing,94,678,3313.78,416
Finger Closing,95,628,3069.4,417
Finger Closing,96,754,3685.24,418
Finger Closing,97,582,2844.57,417
Finger Closing,98,709,3465.3,417
Finger Closing,99,538,2629.52,417
Finger Closing,100,754,3685.24,418
Finger Closing,101,985,4814.27,418
Finger Closing,102,985,4814.27,418
Finger Closing,103,985,4814.27,418
Finger Closing,104,984,4809.38,418
Finger Closing,105,960,4692.08,419
Finger Closing,106,911,4452.59,418
Finger Closing,107,799,3905.18,418
Finger Closing,108,925,4521.02,419
Finger Closing,109,708,3460.41,418
Finger Closing,110,883,4315.74,419
Finger Closing,111,799,3905.18,419
Finger Closing,112,827,4042.03,419
Finger Closing,113,701,3426.2,420
Finger Closing,114,985,4814.27,420
Finger Closing,115,985,4814.27,420
Finger Closing,116,984,4809.38,420
Finger Closing,117,984,4809.38,421
Finger Closing,118,872,4261.97,420
Finger Closing,119,812,3968.72,420
Finger Closing,120,749,3660.8,419
Finger Closing,121,612,2991.2,420
Finger Closing,122,703,3435.97,420
Finger Closing,123,984,4809.38,421
Finger Closing,124,984,4809.38,420
Finger Closing,125,984,4809.38,420
Finger Closing,126,984,4809.38,420
Finger Closing,127,985,4814.27,421
Finger Closing,128,985,4814.27,421
Finger Closing,129,985,4814.27,421
Finger Closing,130,984,4809.38,421
Finger Closing,131,985,4814.27,416
Finger Closing,132,985,4814.27,421
Finger Closing,133,843,4120.23,422
Finger Closing,134,885,4325.51,421
Finger Closing,135,984,4809.38,420
Finger Closing,136,984,4809.38,421
Finger Closing,137,984,4809.38,420
Finger Closing,138,984,4809.38,421
Finger Closing,139,984,4809.38,420
Finger Closing,140,983,4804.5,421
Finger Closing,141,817,3993.16,421
Finger Closing,142,770,3763.44,421
Finger Closing,143,943,4608.99,421
Finger Closing,144,808,3949.17,421
Finger Closing,145,658,3216.03,422
Finger Closing,146,697,3406.65,421
Finger Closing,147,694,3391.98,421
Finger Closing,148,751,3670.58,365
Finger Closing,149,726,3548.39,421
Finger Closing,150,853,4169.11,421
Finger Closing,151,703,3435.97,421
Finger Closing,152,877,4286.41,421
Finger Closing,153,808,3949.17,418
Finger Closing,154,747,3651.03,421
Finger Closing,155,635,3103.62,421
Finger Closing,156,841,4110.46,421
Finger Closing,157,753,3680.35,422
Finger Closing,158,617,3015.64,421
Finger Closing,159,644,3147.6,421
Finger Closing,160,639,3123.17,422
Finger Closing,161,533,2605.08,421
Finger Closing,162,530,2590.42,422
Finger Closing,163,671,3279.57,421
Finger Closing,164,949,4638.32,422
Finger Closing,165,955,4667.64,426
Finger Closing,166,985,4814.27,420
Finger Closing,167,985,4814.27,421
Finger Closing,168,985,4814.27,419
Finger Closing,169,985,4814.27,422
Finger Opening,170,985,4814.27,422
Finger Opening,170,985,4814.27,422
Finger Opening,169,985,4814.27,422
Finger Opening,168,984,4809.38,422
Finger Opening,167,984,4809.38,422
Finger Opening,166,984,4809.38,424
Finger Opening,165,984,4809.38,422
Finger Opening,164,984,4809.38,422
Finger Opening,163,984,4809.38,422
Finger Opening,162,984,4809.38,422
Finger Opening,161,985,4814.27,423
Finger Opening,160,844,4125.12,423
Finger Opening,159,640,3128.05,423
Finger Opening,158,639,3123.17,424
Finger Opening,157,740,3616.81,429
Finger Opening,156,685,3348,423
Finger Opening,155,627,3064.52,423
Finger Opening,154,570,2785.92,414
Finger Opening,153,556,2717.5,423
Finger Opening,152,666,3255.13,427
Finger Opening,151,641,3132.94,428
Finger Opening,150,616,3010.75,438
Finger Opening,149,677,3308.9,431
Finger Opening,148,652,3186.71,434
Finger Opening,147,566,2766.37,438
Finger Opening,146,984,4809.38,440
Finger Opening,145,984,4809.38,450
Finger Opening,144,984,4809.38,447
Finger Opening,143,985,4814.27,452
Finger Opening,142,985,4814.27,447
Finger Opening,141,955,4667.64,459
Finger Opening,140,784,3831.87,463
Finger Opening,139,849,4149.56,472
Finger Opening,138,984,4809.38,474
Finger Opening,137,984,4809.38,476
Finger Opening,136,985,4814.27,478
Finger Opening,135,985,4814.27,481
Finger Opening,134,985,4814.27,479
Finger Opening,133,984,4809.38,481
Finger Opening,132,984,4809.38,481
Finger Opening,131,985,4814.27,482
Finger Opening,130,985,4814.27,494
Finger Opening,129,749,3660.8,481
Finger Opening,128,823,4022.48,481
Finger Opening,127,825,4032.26,472
Finger Opening,126,864,4222.87,480
Finger Opening,125,764,3734.12,480
Finger Opening,124,984,4809.38,480
Finger Opening,123,984,4809.38,482
Finger Opening,122,985,4814.27,481
Finger Opening,121,984,4809.38,482
Finger Opening,120,869,4247.31,483
Finger Opening,119,985,4814.27,483
Finger Opening,118,984,4809.38,485
Finger Opening,117,984,4809.38,485
Finger Opening,116,984,4809.38,486
Finger Opening,115,878,4291.3,486
Finger Opening,114,941,4599.22,486
Finger Opening,113,985,4814.27,487
Finger Opening,112,984,4809.38,487
Finger Opening,111,984,4809.38,487
Finger Opening,110,985,4814.27,487
Finger Opening,109,985,4814.27,487
Finger Opening,108,985,4814.27,489
Finger Opening,107,954,4662.76,488
Finger Opening,106,984,4809.38,488
Finger Opening,105,984,4809.38,488
Finger Opening,104,985,4814.27,487
Finger Opening,103,870,4252.2,488
Finger Opening,102,913,4462.37,487
Finger Opening,101,854,4174,486
Finger Opening,100,958,4682.31,486
Finger Opening,99,803,3924.73,486
Finger Opening,98,912,4457.48,484
Finger Opening,97,811,3963.83,479
Finger Opening,96,874,4271.75,474
Finger Opening,95,824,4027.37,468
Finger Opening,94,747,3651.03,467
Finger Opening,93,808,3949.17,466
Finger Opening,92,780,3812.32,467
Finger Opening,91,984,4809.38,465
Finger Closing,90,985,4814.27,456
Finger Closing,90,985,4814.27,481
Finger Closing,91,922,4506.35,480
Finger Closing,92,720,3519.06,479
Finger Closing,93,805,3934.51,478
Finger Closing,94,985,4814.27,477
Finger Closing,95,984,4809.38,476
Finger Closing,96,985,4814.27,476
Finger Closing,97,985,4814.27,475
Finger Closing,98,985,4814.27,476
Finger Closing,99,985,4814.27,476
Finger Closing,100,985,4814.27,475
Finger Closing,101,985,4814.27,476
Finger Closing,102,985,4814.27,476
Finger Closing,103,985,4814.27,476
Finger Closing,104,985,4814.27,476
Finger Closing,105,985,4814.27,476
Finger Closing,106,985,4814.27,476
Finger Closing,107,978,4780.06,477
Finger Closing,108,861,4208.21,476
Finger Closing,109,814,3978.49,477
Finger Closing,110,697,3406.65,476
Finger Closing,111,516,2521.99,476
Finger Closing,112,529,2585.53,477
Finger Closing,113,539,2634.41,477
Finger Closing,114,701,3426.2,476
Finger Closing,115,984,4809.38,476
Finger Closing,116,984,4809.38,475
Finger Closing,117,985,4814.27,475
Finger Closing,118,984,4809.38,477
Finger Closing,119,984,4809.38,475
Finger Closing,120,984,4809.38,474
Finger Closing,121,984,4809.38,475
Finger Closing,122,984,4809.38,473
Finger Closing,123,984,4809.38,475
Finger Closing,124,984,4809.38,474
Finger Closing,125,984,4809.38,473
Finger Closing,126,985,4814.27,473
Finger Closing,127,984,4809.38,472
Finger Closing,128,984,4809.38,471
Finger Closing,129,985,4814.27,470
Finger Closing,130,984,4809.38,467
Finger Closing,131,984,4809.38,466
Finger Closing,132,985,4814.27,464
Finger Closing,133,984,4809.38,463
Finger Closing,134,984,4809.38,461
Finger Closing,135,827,4042.03,459
Finger Closing,136,984,4809.38,458
Finger Closing,137,984,4809.38,457
Finger Closing,138,984,4809.38,454
Finger Closing,139,984,4809.38,455
Finger Closing,140,984,4809.38,439
Finger Closing,141,985,4814.27,446
Finger Closing,142,985,4814.27,446
Finger Closing,143,976,4770.28,445
Finger Closing,144,912,4457.48,443
Finger Closing,145,851,4159.33,443
Finger Closing,146,718,3509.29,441
Finger Closing,147,646,3157.38,440
Finger Closing,148,737,3602.15,440
Finger Closing,149,980,4789.83,467
Finger Closing,150,985,4814.27,438
Finger Closing,151,985,4814.27,437
Finger Closing,152,984,4809.38,433
Finger Closing,153,984,4809.38,427
Finger Closing,154,984,4809.38,433
Finger Closing,155,984,4809.38,430
Finger Closing,156,947,4628.54,423
Finger Closing,157,985,4814.27,427
Finger Closing,158,920,4496.58,426
Finger Closing,159,984,4809.38,426
Finger Closing,160,825,4032.26,426
Finger Closing,161,722,3528.84,430
Finger Closing,162,797,3895.41,423
Finger Closing,163,744,3636.36,425
Finger Closing,164,852,4164.22,419
Finger Closing,165,777,3797.65,422
Finger Closing,166,733,3582.6,424
Finger Closing,167,725,3543.5,424
Finger Closing,168,684,3343.11,419
Finger Closing,169,972,4750.73,424
Finger Opening,170,985,4814.27,425
Finger Opening,170,985,4814.27,424
Finger Opening,169,985,4814.27,424
Finger Opening,168,985,4814.27,423
Finger Opening,167,985,4814.27,423
Finger Opening,166,985,4814.27,422
Finger Opening,165,985,4814.27,421
Finger Opening,164,985,4814.27,419
Finger Opening,163,985,4814.27,418
Finger Opening,162,985,4814.27,418
Finger Opening,161,984,4809.38,418
Finger Opening,160,984,4809.38,419
Finger Opening,159,984,4809.38,419
Finger Opening,158,985,4814.27,418
Finger Opening,157,984,4809.38,421
Finger Opening,156,984,4809.38,421
Finger Opening,155,985,4814.27,422
Finger Opening,154,985,4814.27,422
Finger Opening,153,879,4296.19,423
Finger Opening,152,822,4017.6,423
Finger Opening,151,747,3651.03,424
Finger Opening,150,664,3245.36,428
Finger Opening,149,746,3646.14,438
Finger Opening,148,849,4149.56,435
Finger Opening,147,726,3548.39,437
Finger Opening,146,860,4203.32,439
Finger Opening,145,736,3597.26,441
Finger Opening,144,763,3729.23,444
Finger Opening,143,801,3914.96,442
Finger Opening,142,985,4814.27,449
Finger Opening,141,973,4755.62,451
Finger Opening,140,884,4320.63,453
Finger Opening,139,738,3607.04,454
Finger Opening,138,720,3519.06,456
Finger Opening,137,797,3895.41,452
Finger Opening,136,750,3665.69,461
Finger Opening,135,801,3914.96,462
Finger Opening,134,875,4276.64,463
Finger Opening,133,810,3958.94,465
Finger Opening,132,660,3225.81,466
Finger Opening,131,828,4046.92,465
Finger Opening,130,984,4809.38,467
Finger Opening,129,985,4814.27,467
Finger Opening,128,984,4809.38,470
Finger Opening,127,984,4809.38,470
Finger Opening,126,958,4682.31,471
Finger Opening,125,984,4809.38,472
Finger Opening,124,843,4120.23,470
Finger Opening,123,701,3426.2,456
Finger Opening,122,888,4340.18,456
Finger Opening,121,777,3797.65,455
Finger Opening,120,685,3348,404
Finger Opening,119,670,3274.68,402
Finger Opening,118,642,3137.83,396
Finger Opening,117,573,2800.59,409
Finger Opening,116,645,3152.49,406
Finger Opening,115,862,4213.1,403
Finger Opening,114,985,4814.27,406
Finger Opening,113,985,4814.27,394
Finger Opening,112,985,4814.27,463
Finger Opening,111,985,4814.27,471
Finger Opening,110,984,4809.38,473
Finger Opening,109,984,4809.38,475
Finger Opening,108,912,4457.48,476
Finger Opening,107,946,4623.66,477
Finger Opening,106,901,4403.71,476
Finger Opening,105,984,4809.38,475
Finger Opening,104,984,4809.38,477
Finger Opening,103,954,4662.76,478
Finger Opening,102,751,3670.58,478
Finger Opening,101,894,4369.5,478
Finger Opening,100,786,3841.64,476
Finger Opening,99,876,4281.52,479
Finger Opening,98,712,3479.96,479
Finger Opening,97,639,3123.17,478
Finger Opening,96,614,3000.98,477
Finger Opening,95,518,2531.77,477
Finger Opening,94,655,3201.37,481
Finger Opening,93,547,2673.51,474
Finger Opening,92,612,2991.2,470
Finger Opening,91,488,2385.14,468
Finger Closing,90,618,3020.53,467
Finger Closing,90,539,2634.41,469
Finger Closing,91,569,2781.04,466
Finger Closing,92,576,2815.25,466
Finger Closing,93,774,3782.99,467
Finger Closing,94,985,4814.27,465
Finger Closing,95,985,4814.27,464
Finger Closing,96,985,4814.27,463
Finger Closing,97,985,4814.27,462
Finger Closing,98,985,4814.27,461
Finger Closing,99,984,4809.38,464
Finger Closing,100,985,4814.27,464
Finger Closing,101,985,4814.27,472
Finger Closing,102,985,4814.27,468
Finger Closing,103,985,4814.27,468
Finger Closing,104,985,4814.27,469
Finger Closing,105,985,4814.27,470
Finger Closing,106,985,4814.27,473
Finger Closing,107,985,4814.27,471
Finger Closing,108,985,4814.27,470
Finger Closing,109,985,4814.27,468
Finger Closing,110,984,4809.38,471
Finger Closing,111,758,3704.79,468
Finger Closing,112,728,3558.16,465
Finger Closing,113,718,3509.29,463
Finger Closing,114,730,3567.94,460
Finger Closing,115,752,3675.46,456
Finger Closing,116,984,4809.38,454
Finger Closing,117,984,4809.38,452
Finger Closing,118,984,4809.38,449
Finger Closing,119,984,4809.38,448
Finger Closing,120,984,4809.38,445
Finger Closing,121,984,4809.38,442
Finger Closing,122,984,4809.38,438
Finger Closing,123,984,4809.38,435
Finger Closing,124,984,4809.38,431
Finger Closing,125,985,4814.27,433
Finger Closing,126,984,4809.38,429
Finger Closing,127,985,4814.27,420
Finger Closing,128,932,4555.23,430
Finger Closing,129,984,4809.38,425
Finger Closing,130,984,4809.38,327
Finger Closing,131,984,4809.38,341
Finger Closing,132,905,4423.27,351
Finger Closing,133,706,3450.64,421
Finger Closing,134,745,3641.25,425
Finger Closing,135,674,3294.23,426
Finger Closing,136,665,3250.24,426
Finger Closing,137,985,4814.27,425
Finger Closing,138,985,4814.27,424
Finger Closing,139,985,4814.27,423
Finger Closing,140,985,4814.27,422
Finger Closing,141,985,4814.27,421
Finger Closing,142,985,4814.27,417
Finger Closing,143,985,4814.27,420
Finger Closing,144,985,4814.27,420
Finger Closing,145,985,4814.27,431
Finger Closing,146,985,4814.27,417
Finger Closing,147,985,4814.27,415
Finger Closing,148,985,4814.27,409
Finger Closing,149,985,4814.27,413
Finger Closing,150,984,4809.38,411
Finger Closing,151,985,4814.27,382
Finger Closing,152,985,4814.27,407
Finger Closing,153,985,4814.27,404
Finger Closing,154,985,4814.27,401
Finger Closing,155,985,4814.27,398
Finger Closing,156,985,4814.27,393
Finger Closing,157,985,4814.27,394
Finger Closing,158,985,4814.27,386
Finger Closing,159,985,4814.27,383
Finger Closing,160,984,4809.38,381
Finger Closing,161,985,4814.27,381
Finger Closing,162,985,4814.27,376
Finger Closing,163,985,4814.27,377
Finger Closing,164,984,4809.38,374
Finger Closing,165,985,4814.27,378
Finger Closing,166,936,4574.78,380
Finger Closing,167,727,3553.27,383
Finger Closing,168,616,3010.75,385
Finger Closing,169,470,2297.17,389
Finger Opening,170,409,1999.02,392
Finger Opening,170,342,1671.55,394
Finger Opening,169,258,1261,398
Finger Opening,168,198,967.74,402
Finger Opening,167,181,884.65,405
Finger Opening,166,180,879.77,406
Finger Opening,165,192,938.42,407
Finger Opening,164,178,869.99,408
Finger Opening,163,158,772.24,407
Finger Opening,162,185,904.2,408
Finger Opening,161,186,909.09,408
Finger Opening,160,251,1226.78,408
Finger Opening,159,316,1544.48,408
Finger Opening,158,476,2326.49,409
Finger Opening,157,526,2570.87,410
Finger Opening,156,433,2116.32,412
Finger Opening,155,437,2135.88,411
Finger Opening,154,344,1681.33,425
Finger Opening,153,329,1608.02,411
Finger Opening,152,265,1295.21,411
Finger Opening,151,317,1549.36,413
Finger Opening,150,420,2052.79,416
Finger Opening,149,418,2043.01,415
Finger Opening,148,514,2512.22,418
Finger Opening,147,531,2595.31,419
Finger Opening,146,746,3646.14,425
Finger Opening,145,749,3660.8,428
Finger Opening,144,693,3387.1,430
Finger Opening,143,881,4305.96,431
Finger Opening,142,785,3836.75,434
Finger Opening,141,697,3406.65,434
Finger Opening,140,616,3010.75,437
Finger Opening,139,699,3416.42,442
Finger Opening,138,765,3739,441
Finger Opening,137,781,3817.2,444
Finger Opening,136,984,4809.38,447
Finger Opening,135,984,4809.38,458
Finger Opening,134,920,4496.58,452
Finger Opening,133,745,3641.25,454
Finger Opening,132,590,2883.68,455
Finger Opening,131,480,2346.04,454
Finger Opening,130,419,2047.9,457
Finger Opening,129,449,2194.53,457
Finger Opening,128,733,3582.6,461
Finger Opening,127,823,4022.48,463
Finger Opening,126,602,2942.33,463
Finger Opening,125,470,2297.17,458
Finger Opening,124,388,1896.38,466
Finger Opening,123,366,1788.86,467
Finger Opening,122,403,1969.7,471
Finger Opening,121,726,3548.39,472
Finger Opening,120,984,4809.38,472
Finger Opening,119,984,4809.38,473
Finger Opening,118,985,4814.27,475
Finger Opening,117,984,4809.38,473
Finger Opening,116,984,4809.38,475
Finger Opening,115,985,4814.27,473
Finger Opening,114,984,4809.38,482
Finger Opening,113,984,4809.38,471
Finger Opening,112,984,4809.38,472
Finger Opening,111,984,4809.38,476
Finger Opening,110,984,4809.38,473
Finger Opening,109,984,4809.38,475
Finger Opening,108,984,4809.38,483
Finger Opening,107,985,4814.27,476
Finger Opening,106,948,4633.43,476
Finger Opening,105,791,3866.08,464
Finger Opening,104,586,2864.13,479
Finger Opening,103,600,2932.55,478
Finger Opening,102,593,2898.34,478
Finger Opening,101,719,3514.17,478
Finger Opening,100,742,3626.59,477
Finger Opening,99,818,3998.04,477
Finger Opening,98,929,4540.57,477
Finger Opening,97,746,3646.14,477
Finger Opening,96,826,4037.15,476
Finger Opening,95,703,3435.97,473
Finger Opening,94,655,3201.37,476
Finger Opening,93,590,2883.68,472
Finger Opening,92,669,3269.79,474
Finger Opening,91,669,3269.79,476
Finger Closing,90,562,2746.82,473
Finger Closing,90,681,3328.45,469
Finger Closing,91,538,2629.52,469
Finger Closing,92,627,3064.52,467
Finger Closing,93,831,4061.58,467
Finger Closing,94,985,4814.27,469
Finger Closing,95,985,4814.27,464
Finger Closing,96,985,4814.27,466
Finger Closing,97,985,4814.27,466
Finger Closing,98,985,4814.27,466
Finger Closing,99,985,4814.27,467
Finger Closing,100,985,4814.27,468
Finger Closing,101,984,4809.38,471
Finger Closing,102,984,4809.38,472
Finger Closing,103,865,4227.76,472
Finger Closing,104,770,3763.44,472
Finger Closing,105,694,3391.98,473
Finger Closing,106,752,3675.46,473
Finger Closing,107,839,4100.68,473
Finger Closing,108,915,4472.14,473
Finger Closing,109,969,4736.07,470
Finger Closing,110,914,4467.25,469
Finger Closing,111,920,4496.58,465
Finger Closing,112,890,4349.95,462
Finger Closing,113,827,4042.03,461
Finger Closing,114,823,4022.48,455
Finger Closing,115,984,4809.38,452
Finger Closing,116,984,4809.38,449
Finger Closing,117,984,4809.38,446
Finger Closing,118,981,4794.72,443
Finger Closing,119,958,4682.31,440
Finger Closing,120,984,4809.38,438
Finger Closing,121,918,4486.8,431
Finger Closing,122,767,3748.78,435
Finger Closing,123,693,3387.1,426
Finger Closing,124,548,2678.4,425
Finger Closing,125,555,2712.61,426
Finger Closing,126,557,2722.39,422
Finger Closing,127,637,3113.39,424
Finger Closing,128,591,2888.56,415
Finger Closing,129,665,3250.24,423
Finger Closing,130,792,3870.97,420
Finger Closing,131,842,4115.35,419
Finger Closing,132,984,4809.38,415
Finger Closing,133,970,4740.96,414
Finger Closing,134,984,4809.38,405
Finger Closing,135,902,4408.6,413
Finger Closing,136,980,4789.83,413
Finger Closing,137,985,4814.27,412
Finger Closing,138,913,4462.37,412
Finger Closing,139,838,4095.8,410
Finger Closing,140,727,3553.27,416
Finger Closing,141,668,3264.91,407
Finger Closing,142,525,2565.98,403
Finger Closing,143,596,2913,401
Finger Closing,144,484,2365.59,397
Finger Closing,145,585,2859.24,396
Finger Closing,146,651,3181.82,395
Finger Closing,147,808,3949.17,393
Finger Closing,148,727,3553.27,391
Finger Closing,149,666,3255.13,383
Finger Closing,150,674,3294.23,385
